ImageID,Latitude,Longitude,ResolutionUnit,ExifOffset,Make,Model,Software,DateTime,XResolution,YResolution,ExifVersion,ShutterSpeedValue,ApertureValue,DateTimeOriginal,DateTimeDigitized,ExposureBiasValue,MaxApertureValue,SubjectDistance,MeteringMode,LightSource,Flash,FocalLength,ColorSpace,DigitalZoomRatio,FocalLengthIn35mmFilm,SceneCaptureType,OffsetTime,Contrast,Saturation,Sharpness,FileSource,ExposureTime,FNumber,SceneType,ExposureProgram,CustomRendered,ISOSpeedRatings,ExposureMode,SensitivityType,WhiteBalance,BodySerialNumber,LensSpecification,LensModel,GainControl
Waterville Brown Tail 2022-2715.jpg,44.572969861666664,-69.65269608333334,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:24:29,300.0,300.0,b'0231',7.321928,2.970854,2022:12:13 10:09:46,2022:12:13 10:09:46,1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.00625,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2073.jpg,44.578121805,-69.654300945,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:08:40,300.0,300.0,b'0231',7.321928,2.970854,2022:12:13 09:49:42,2022:12:13 09:49:42,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.00625,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4402.jpg,44.563710445,-69.64771013833334,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:09:17,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 12:12:50,2022:12:13 12:12:50,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-666.jpg,44.576818445,-69.65283297166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:31:07,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 08:58:20,2022:12:13 08:58:20,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2067.jpg,44.57817166666667,-69.65432738833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:08:30,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 09:49:37,2022:12:13 09:49:37,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3379.jpg,44.57859911166667,-69.65490808333334,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:43:55,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 10:36:15,2022:12:13 10:36:15,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-672.jpg,44.57676522166667,-69.65282272166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:31:16,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 08:58:26,2022:12:13 08:58:26,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4416.jpg,44.56359533333333,-69.64762352833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:09:36,300.0,300.0,b'0231',6.321928,2.970854,2022:12:13 12:13:04,2022:12:13 12:13:04,1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4370.jpg,44.564094221666664,-69.64797291666666,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:08:28,300.0,300.0,b'0231',9.321928,2.970854,2022:12:13 12:11:47,2022:12:13 12:11:47,-1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0015625,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-114.jpg,44.58099141666667,-69.65535091666666,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:18:23,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 08:40:29,2022:12:13 08:40:29,-1.3,2.97,0.0,1,10,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2701.jpg,44.57290936166667,-69.652722305,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:24:09,300.0,300.0,b'0231',8.643856,2.970854,2022:12:13 10:09:33,2022:12:13 10:09:33,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0025,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1208.jpg,44.57434638833333,-69.65217908333334,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:47:07,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 09:16:35,2022:12:13 09:16:35,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-49.jpg,44.581295,-69.65556588833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:16:52,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 08:38:54,2022:12:13 08:38:54,-1.3,2.97,0.0,1,0,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4358.jpg,44.56421941666667,-69.64806063833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:08:11,300.0,300.0,b'0231',8.965784,2.970854,2022:12:13 12:11:33,2022:12:13 12:11:33,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.002,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3437.jpg,44.57945075,-69.65556113833334,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:45:20,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 10:37:18,2022:12:13 10:37:18,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2729.jpg,44.57321288833333,-69.65232027833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:24:49,300.0,300.0,b'0231',9.643856,2.970854,2022:12:13 10:21:44,2022:12:13 10:21:44,-1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.00125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1220.jpg,44.574417945,-69.65219138833334,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:47:24,300.0,300.0,b'0231',6.643856,2.970854,2022:12:13 09:16:45,2022:12:13 09:16:45,1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.01,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-61.jpg,44.58122022166667,-69.65550858333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:17:09,300.0,300.0,b'0231',6.906891,2.970854,2022:12:13 08:39:15,2022:12:13 08:39:15,0.0,2.97,0.0,1,0,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.008333333333333333,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1546.jpg,44.57767947166667,-69.65369061166666,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:55:25,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 09:24:50,2022:12:13 09:24:50,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-882.jpg,44.574989055,-69.65210383333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:36:12,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 09:09:04,2022:12:13 09:09:04,-0.7,2.97,0.0,1,0,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3351.jpg,44.57820783333333,-69.65471533333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:43:15,300.0,300.0,b'0231',6.643856,2.970854,2022:12:13 10:35:03,2022:12:13 10:35:03,1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.01,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-896.jpg,44.574885888333334,-69.65208608333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:36:32,300.0,300.0,b'0231',7.321928,2.970854,2022:12:13 09:09:18,2022:12:13 09:09:18,0.0,2.97,0.0,1,10,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.00625,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3345.jpg,44.5781605,-69.65464013833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:43:07,300.0,300.0,b'0231',9.321928,2.970854,2022:12:13 10:34:58,2022:12:13 10:34:58,-1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0015625,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1552.jpg,44.57772077833334,-69.65372372166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:55:35,300.0,300.0,b'0231',8.643856,2.970854,2022:12:13 09:24:56,2022:12:13 09:24:56,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0025,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1234.jpg,44.57450438833333,-69.65228158333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:47:44,300.0,300.0,b'0231',8.965784,2.970854,2022:12:13 09:17:00,2022:12:13 09:17:00,-1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.002,2.8,b'\x01',2,0,140,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-75.jpg,44.581156445,-69.65546461166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:17:29,300.0,300.0,b'0231',5.321928,2.970854,2022:12:13 08:39:30,2022:12:13 08:39:30,1.3,2.97,0.0,1,0,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.025,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-128.jpg,44.58087308333333,-69.65535725,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:18:43,300.0,300.0,b'0231',6.643856,2.970854,2022:12:13 08:40:56,2022:12:13 08:40:56,0.7,2.97,0.0,1,10,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.01,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3423.jpg,44.579227695,-69.655437445,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:45:01,300.0,300.0,b'0231',8.965784,2.970854,2022:12:13 10:37:01,2022:12:13 10:37:01,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.002,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-909.jpg,44.574798445,-69.65206622166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:36:50,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 09:09:30,2022:12:13 09:09:30,-1.3,2.97,0.0,1,0,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1397.jpg,44.576156833333336,-69.65295408333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:51:43,300.0,300.0,b'0231',8.965784,2.970854,2022:12:13 09:21:40,2022:12:13 09:21:40,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.002,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3580.jpg,44.580665195,-69.656209195,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:48:56,300.0,300.0,b'0231',11.287712,2.970854,2022:12:13 10:41:35,2022:12:13 10:41:35,-1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0004,2.8,b'\x01',2,0,180,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2846.jpg,44.57387688833333,-69.652724195,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:27:41,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 10:24:30,2022:12:13 10:24:30,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,130,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-935.jpg,44.5745685,-69.65198475,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:37:27,300.0,300.0,b'0231',5.643856,2.970854,2022:12:13 09:10:09,2022:12:13 09:10:09,1.3,2.97,0.0,1,0,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.02,2.8,b'\x01',2,0,140,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4589.jpg,44.56184391666667,-69.646246805,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:13:53,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 12:17:32,2022:12:13 12:17:32,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-921.jpg,44.574655416666666,-69.6520355,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:37:07,300.0,300.0,b'0231',7.643856,2.970854,2022:12:13 09:09:53,2022:12:13 09:09:53,0.0,2.97,0.0,1,10,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.005,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3594.jpg,44.58137675,-69.65577766666667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:49:15,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 11:12:24,2022:12:13 11:12:24,0.7,2.97,0.0,1,2,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2852.jpg,44.57394141666666,-69.65274111166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:27:49,300.0,300.0,b'0231',8.643856,2.970854,2022:12:13 10:24:38,2022:12:13 10:24:38,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0025,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1383.jpg,44.5760125,-69.65287536166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:51:21,300.0,300.0,b'0231',7.321928,2.970854,2022:12:13 09:20:44,2022:12:13 09:20:44,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.00625,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-1368.jpg,44.575831695,-69.652784195,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:50:58,300.0,300.0,b'0231',6.906891,2.970854,2022:12:13 09:20:28,2022:12:13 09:20:28,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.008333333333333333,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2661.jpg,44.572580945,-69.65249752833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:23:09,300.0,300.0,b'0231',8.321928,2.970854,2022:12:13 10:07:44,2022:12:13 10:07:44,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.003125,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4210.jpg,44.58269775,-69.66033061166667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:04:24,300.0,300.0,b'0231',9.965784,2.970854,2022:12:13 11:38:55,2022:12:13 11:38:55,-1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.001,2.8,b'\x01',2,0,120,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-712.jpg,44.57642391666667,-69.65268913833333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:32:13,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 08:59:51,2022:12:13 08:59:51,-0.7,2.97,0.0,1,10,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4576.jpg,44.561957555,-69.64644133333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:13:31,300.0,300.0,b'0231',6.643856,2.970854,2022:12:13 12:17:12,2022:12:13 12:17:12,1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.01,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-3219.jpg,44.576788083333334,-69.653967555,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:40:02,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 10:32:32,2022:12:13 10:32:32,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2107.jpg,44.577852138333334,-69.65398816666666,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:09:32,300.0,300.0,b'0231',9.321928,2.970854,2022:12:13 09:50:21,2022:12:13 09:50:21,-0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.0015625,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4562.jpg,44.562071945,-69.64654291666666,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:13:11,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 12:16:57,2022:12:13 12:16:57,0.0,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-706.jpg,44.576422445,-69.65269258333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 08:32:05,300.0,300.0,b'0231',7.321928,2.970854,2022:12:13 08:59:09,2022:12:13 08:59:09,0.0,2.97,0.0,1,10,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.00625,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2113.jpg,44.577803945,-69.65394725,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:09:42,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 09:50:27,2022:12:13 09:50:27,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,100,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-2675.jpg,44.572643195,-69.65259858333333,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 09:23:30,300.0,300.0,b'0231',6.906891,2.970854,2022:12:13 10:08:05,2022:12:13 10:08:05,1.3,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.008333333333333333,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
Waterville Brown Tail 2022-4204.jpg,44.58276938833333,-69.66035141666667,2,232,Hasselblad,L2D-20c,Adobe Photoshop Lightroom Classic 12.0.1 (Macintosh),2022:12:22 10:04:14,300.0,300.0,b'0231',7.906891,2.970854,2022:12:13 11:38:45,2022:12:13 11:38:45,0.7,2.97,0.0,1,1,0,12.29,1,1.0,24,0,-05:00,0,0,0,b'\x03',0.004166666666666667,2.8,b'\x01',2,0,110,0,2,0,493OJ7F7AA01XT,"(24.0, 24.0, 2.8, 11.0)",24.0 mm f/2.8,0
